,HAL.NS.Open,HAL.NS.High,HAL.NS.Low,HAL.NS.Close,HAL.NS.Volume,HAL.NS.Adjusted
1,563.8499756,577.5,559,574.625,352730,479.4468994
2,570.5,573.5,563.1749878,564.2999878,115130,470.8320618
3,565,570,557.5,557.9500122,163364,465.5338745
4,561,565.625,554.75,556.9749756,149988,464.7203674
5,551.75,559.4249878,550.0250244,551.4249878,146026,460.0895996
6,550.25,556,550.25,552.2249756,119028,460.7571106
7,554.9000244,555,546.0250244,551.1500244,107306,459.8602295
8,551,553,547.5,548.6500244,79912,457.7742004
9,548,549.0250244,540.0499878,543.0750122,109438,453.1227417
10,557.5,575,552.5499878,561.5250244,289764,468.5167542
11,562.5,579.9500122,562,573.9500122,270532,478.883728
12,578.5,582,571,573.2000122,123586,478.2579956
13,577,577.5,562.5,565,83918,471.4160767
14,569,576.7000122,564.5499878,570.5250244,101248,476.0260925
15,570.5999756,572.9500122,559,562.7750244,69878,469.5596619
16,566,574.5,561.1749878,565.6500244,79814,471.9585571
17,568.9749756,572.25,565,565.4000244,60078,471.7498474
18,565.5,572.9500122,561.4249878,562.7249756,69828,469.5179138
19,563.5,569,562.5,565.2249756,32780,471.6038818
20,566.3250122,567.4749756,561,562.9000244,33144,469.6639709
21,567.2000122,567.2000122,559.5,562.1749878,37230,469.0591736
22,559.5,565.9749756,555.625,557.125,37722,464.845459
23,557.0250244,557.5,544.5999756,547.5,38088,456.8148193
24,552.5,552.5,545,546.7750244,24564,456.2098083
25,545.25,561.0250244,541.0250244,554.0750122,42232,462.3007507
26,552.5999756,559.4500122,549.5,552.1749878,25240,460.715332
27,550,551.9749756,545,546.7249756,19522,456.1680908
28,545,545.9249878,542,542.7750244,25424,452.8723755
29,543.75,545.5,535.5750122,541.5999756,32238,451.8919373
30,541,543.9749756,532,533.2249756,35344,444.9041748
31,537.5,541.8250122,525.75,527.6749878,30794,440.273468
32,527.25,528.9500122,521.5,522.1500244,206278,435.6636047
33,523,525.3250122,516.4749756,519.875,19002,433.7653809
34,522,522,515.0250244,516.4249878,23104,430.8868408
35,515.9749756,515.9749756,504.5,510.6749878,51328,426.0892944
36,512.5,514.5,505.625,510.9750061,21616,426.3395386
37,510,512,503,507.8250122,23970,423.7113037
38,507.5,507.5750122,502.5249939,504.375,20556,420.8327942
39,504,512.5,502.7749939,511.375,27830,426.6732788
40,510,527.5,510,521.1749878,45700,434.8500671
41,517.5,525.5,517.5,524.3499756,17038,437.4992065
42,521.5,549,505.5,540.6749878,169116,451.1202393
43,542.5,549.4749756,523.25,528.5499878,684704,441.0035706
44,525,525.0250244,513.7750244,514.9249878,31148,429.6352844
45,520,520.0250244,507.5,509.2749939,20846,424.9210815
46,509.5,509.5249939,494.9750061,496.875,42304,414.5749817
47,495,502.1749878,494.5,498.4500122,18688,415.8891907
48,498,505,498,499.7749939,21514,416.9947205
49,497.7749939,499.4750061,493.75,495.2250061,27042,413.1983643
50,495.2749939,497.3500061,492,493.5499878,29734,411.8007202
51,493.75,496,484.3500061,486.875,46224,406.2314148
52,484,489.9750061,481.75,482.2250061,38652,402.351593
53,480,504,474.5249939,486.5499878,412558,405.9602356
54,485.0249939,487.5,480,484.25,27064,404.0411987
55,483,484.25,472.8250122,474.4249878,32204,395.8435364
56,473.5249939,475.4750061,464.4249878,465.1000061,35686,388.0630798
57,465.5,467.9750061,461.5,462.5499878,30550,385.9354553
58,462.5499878,463.5,455.5,456,35406,380.4703674
59,455.5499878,460.4750061,448,457.2000122,55906,381.4716187
60,455,456.9750061,449,450.5,20008,375.8814087
61,448,448.5,442.5249939,443.5249939,36168,370.061615
62,440,442.7000122,430,432.6499939,54490,360.987915
63,430.0249939,430.0249939,420,421.9500122,45704,352.0602417
64,421.9750061,425,421.5,422.2000122,26608,352.2687988
65,422.1000061,439.4750061,416.5750122,429.25,38980,358.1511536
66,428.5,429.25,421.0249939,422.1749878,18650,352.2479248
67,420.5499878,423.375,417.5,418.375,21490,349.0774231
68,417.5,419.9249878,413,414,16684,345.427002
69,412.5,417.8999939,412,414.375,27932,345.7398987
70,415,416.2999878,410.0249939,411.2749939,19422,343.1533813
71,410,427.9500122,410,424.0499878,43264,353.8123474
72,423.625,424.9750061,417.7749939,419.6749878,18542,350.1620483
73,419.6749878,424.4750061,414,415.7999878,15372,346.928894
74,413.5249939,420.4249878,409.0249939,413.375,26036,344.9056091
75,409.6000061,411.8999939,406,406.7999878,18462,339.4196167
76,405.5,411.3250122,404,408.125,39086,340.525177
77,406.4500122,407.4500122,400.7749939,402.0750122,19868,335.4772644
78,402,404.5,395.7749939,396.7250061,25722,331.0134277
79,396.9750061,396.9750061,390,392.5249939,36970,327.5090332
80,390.0249939,392.4249878,385.0249939,386.6000061,29158,322.5653992
81,387,393.7999878,386,391.1000061,24700,326.3201294
82,391.5,399.0499878,391.5,392.9750061,22476,327.8845825
83,391,397.5,387.5,391.0249939,27854,326.2575073
84,389.5,398.0750122,389.5,394.6499939,25988,329.282074
85,395.5,451.8999939,395.5,445.1000061,277582,371.3757935
86,449.5,488.4500122,448.5,484.2999878,603636,404.0829163
87,489,495.4500122,479.1749878,489.9750061,233110,408.8179016
88,485.9750061,488.9500122,469.3999939,478.7749939,63904,399.4730225
89,480,488.1000061,475,481.4249878,36284,401.6840515
90,486.25,486.25,471.9249878,477.8250122,41678,398.6804199
91,472.5,501.2000122,472.5,486.6000061,118838,406.0019531
92,490.9750061,492,483.0249939,486.3250122,31618,405.7724915
93,482.5,506.5,480.0750122,493.0499878,105504,411.383606
94,493,494,484.3999939,488.3999939,31512,407.5038147
95,478.4249878,499.5,478.4249878,491.9249878,144522,410.4449158
96,491.5,491.5,480.5499878,481.3500061,21722,401.621521
97,481,483.3500061,468.0249939,470.5,20654,392.568634
98,475.5,479.8500061,462.6749878,467.7250061,24828,390.2532959
99,463.0249939,468.4500122,461.5249939,461.9750061,23846,385.45578
100,461.5,462.9500122,455.0499878,457.0499878,16098,381.3464355
101,460,462.3999939,450.125,454.6749878,24592,379.3648071
102,454.875,457.4500122,445.5,447.5750122,16978,373.4408569
103,462.5,466.4249878,457.4500122,460.0499878,37228,383.8495178
104,460.0499878,460.0499878,447.5,448.9750061,26086,374.6089783
105,450.0249939,453.8250122,446,448.4750061,13860,374.191803
106,446.0249939,451.0499878,442.5,448.3250122,14098,374.0666504
107,446.2999878,450,444.2749939,446.125,15506,372.2310181
108,450,450,442.5,447.7999878,20372,373.62854
109,447.5249939,450,442.5750122,443.875,15780,370.3537292
110,441,444.9249878,431,434.3500061,16608,362.4063721
111,434.5,442.4750061,427.5499878,432.625,19492,360.9670715
112,432.5,469.3999939,427.5499878,461,217730,384.6422119
113,461,472.5249939,461,465.2250061,64412,388.1673584
114,468.7999878,468.7999878,455,455.875,24346,380.3660889
115,455,460,450,452.2999878,15452,377.3831787
116,455,467.25,454.8999939,466.1499939,47880,388.939209
117,460,480,459,476.5750122,70804,397.6374512
118,477.5,484.0750122,466.4750061,480.6749878,45500,401.0583801
119,472.7749939,479.9750061,466,467.375,14520,389.9612122
120,467.375,474.5,445,452.875,60708,377.8630066
121,456.4750061,465.2749939,432.75,435.9500122,21528,363.741333
122,436,440.1749878,419.2000122,421.0750122,26562,351.3301697
123,421.0249939,427.5,416.5,419.7250061,15014,350.2037964
124,419.9750061,423,410.125,413.2000122,12738,344.7595825
125,416,418.3500061,388.5,389.8999939,37102,325.3188782
126,397.5,413.8500061,394.7250061,401.2999878,36572,334.8305969
127,405,409.9249878,399.5750122,405.2250061,22038,338.1054993
128,403.0499878,405,396.5,401.3500061,17840,334.8723755
129,402,404.9750061,395,396.1000061,15152,330.4919739
130,395.5,397.5249939,387.0499878,390.4750061,17200,325.7986145
131,393,397.0750122,383.5,385.1000061,21170,321.3139038
132,385,392.4750061,380.5,387.0249939,30230,322.9200745
133,387,395.0249939,377.6499939,383.375,31590,319.8746338
134,383.375,395,383,389.0750122,16456,324.6305237
135,388.9500122,398.875,387.5499878,394.9500122,17600,329.5324097
136,395,410.2000122,395,402.3250122,20346,335.6858826
137,410.2250061,410.2250061,392.5,395.6000061,14132,330.0747681
138,395.4500122,398.5,387.6000061,389.8999939,9836,325.3188782
139,390,391.9249878,380,382.6749878,11196,319.2905579
140,379.2000122,383.5,375.5,376.5499878,13064,314.1800842
141,385,385,375.7999878,376.8999939,9098,314.4721375
142,375,376.5,370.5,371.0249939,13392,309.5702209
143,372.5,378,370,373.2250061,20818,311.4058228
144,375,376.6499939,370.0249939,375.1000061,14000,312.9702759
145,377.4249878,379.3500061,374,377.5499878,11148,315.0144348
146,377.4750061,382.7000122,374.9750061,380.2999878,16630,317.3089294
147,384.5,384.5,376,377.1000061,128032,314.6389771
148,379.5,381.9249878,376.7749939,378.3250122,20094,315.6611328
149,379.5,382.5,376.4249878,379.8500061,11864,316.9334412
150,380,388.5,380,383.1499939,21044,319.6869202
151,385.2000122,402.7000122,384,395.1499939,26842,329.6992188
152,395.1499939,474,395.0249939,459.9500122,1126576,383.7661438
153,467.5,469.4500122,440,447.75,291182,373.5868835
154,440,444.2999878,426,427.7749939,92142,356.9204102
155,429.25,437.5,417.5,423.1499939,105990,353.0614929
156,424.75,426.5,412.5,418.625,30954,349.2859192
157,420.5249939,424.3999939,410.2999878,412.25,30946,343.9669189
158,416.75,420,407.5,411.4500122,40668,343.2994385
159,411.4750061,416.5,404.2749939,406.4500122,39034,339.127594
160,409.9249878,411,397,401.7000122,73314,335.1643982
161,399.0249939,404.5750122,398,398.4249878,18246,332.4317932
162,402.5,402.5,391.5,393.5499878,12532,328.3642883
163,392.0249939,432.5,388.5,404.9500122,165300,337.8760681
164,405,410,395,397.125,33098,331.3471375
165,401.3999939,403.9750061,395,396.6749878,17336,330.9716797
166,399,399.9750061,393.5,395.1499939,15348,329.6992188
167,394.5,399.5,391,392.5499878,16606,327.5299072
168,393.5499878,396.9750061,389.9750061,390.6749878,21416,325.9654846
169,392.5,392.5,385.5,387.2000122,15218,323.0660706
170,387,387,382.5,385.25,14312,321.4390564
171,387.5,393.4750061,379.5,380.8500061,27002,317.7679138
172,376.1000061,379,373.2999878,374.75,24800,312.6782227
173,373.25,383.2999878,371.5,377.2250061,17206,314.7432861
174,377,392,377,385.1000061,36590,321.3139038
175,389.125,390.9500122,381.2749939,384.8999939,23888,321.1470337
176,389.4750061,391,381.1749878,383.875,19896,320.2918091
177,386,394.9500122,385.6749878,392.7999878,26036,327.7384949
178,391.8999939,398,388.8500061,392.2999878,21954,327.3212891
179,395,399,390,394.3500061,20622,329.0317993
180,393.1749878,400,390.5,392.0249939,27056,327.0918884
181,392.1749878,396.4249878,390,393.0499878,43614,327.9470825
182,395.5499878,395.5499878,391.0750122,393.0750122,14476,327.9680176
183,387.5,394.5,387.5,390.7999878,10266,326.0697327
184,390,396.1000061,390,394.25,12146,328.9483032
185,390.5750122,396.9750061,390.5750122,395.2999878,8408,329.8243713
186,395.0249939,412.6499939,395,403.4249878,58360,336.6036377
187,403.0249939,410.8250122,395.8500061,399.2999878,21018,333.1618958
188,402,407,397.9249878,399.9500122,23444,333.7041931
189,399.9500122,403.25,394.7000122,396.3999939,13368,330.7421875
190,399.9750061,414,390.9500122,407.3500061,325130,339.8785095
191,398.5,402.3999939,391.9750061,394.7250061,99668,329.3447266
192,392.8500061,399.4249878,387.5,394.75,54852,329.365509
193,394.9500122,399,389.5249939,391.3999939,28728,326.5704041
194,389.3250122,393.9750061,387.5,387.9249878,25888,323.67099
195,390,391.0750122,386.625,387.8999939,118898,323.6500854
196,383.9249878,388.9249878,383.9249878,386.2749939,16192,322.294281
197,387.6749878,389,385,386.3999939,12110,322.3985596
198,386.8999939,392,385.5,387.5,287410,323.3163757
199,387,391.4750061,387,389.3500061,17610,324.8599243
200,390,395.875,390,392.25,29376,327.2796326
201,388.5,393.8500061,387,388.2749939,30746,323.9629822
202,388.5499878,390.5,382.5,383.1000061,7834,319.6451721
203,385.2749939,385.2749939,376.5,377.125,17960,314.6598511
204,376.375,379.4750061,373.5,373.9500122,13414,312.0107422
205,374.5499878,379,369.3250122,371.0249939,19054,309.5702209
206,377.4500122,377.4500122,364.5,366.3999939,15196,305.7112732
207,367.5,367.5249939,361.625,362.9500122,13464,302.8327026
208,363.5,368.875,355.0249939,358.3999939,21312,299.036377
209,357.5,359.7999878,354.5,355.4500122,14994,296.5749817
210,355.5249939,373.9750061,351.5,352.75,58696,294.3221741
211,354.1499939,354.1499939,343.7999878,345.0499878,21066,287.897583
212,349.5,349.5,333.8999939,337.375,20568,281.493866
213,337.6499939,340.125,327.75,329.3999939,27482,274.8398132
214,333.9500122,335.8999939,324.0750122,326.3250122,38814,272.2741089
215,325.4500122,327.875,318.0249939,325,32304,271.1685791
216,329.5,333.9500122,325,329.8250122,27908,275.194397
217,330.5,330.5249939,318.5,319.6000061,28258,266.6630249
218,315.7999878,319.4750061,310.5249939,311.8999939,25162,260.2383728
219,313.875,331.1000061,309.125,312.0249939,56936,260.3426514
220,314.5249939,314.8999939,305.0249939,307.0499878,74348,256.1917114
221,305.7749939,311.9750061,305.6749878,308.8999939,15052,257.735321
222,312,313.4750061,308.4750061,309.125,20464,257.9230347
223,316,347.4500122,316,333.1000061,210314,277.9269409
224,333.5,346.5,327,330.5,96304,275.7575684
225,330.6000061,332.4500122,325,325.625,27370,271.690033
226,325,338.4750061,319,326.2000122,78728,272.1697693
227,327.5,336.25,324,328.7000122,140560,274.2557068
228,332.5,335,325,326.3999939,113756,272.3366394
229,328.625,337.5,327.5,335.375,73952,279.8251038
230,337,347.5,333.9750061,342.5750122,62394,285.83255
231,345,352,342.5499878,344.7250061,39576,287.6264343
232,348.8999939,348.8999939,337.5,339.3500061,23538,283.1417236
233,339.5,339.875,330.7749939,332.5,26264,277.4263
234,335.9249878,340.4750061,332.5750122,339.2250061,26066,283.037384
235,347,350.4500122,344.7250061,345.9500122,62036,288.6485596
236,349,349,337.5499878,339.3999939,40864,283.1834106
237,341,342.5,337.5,338.4500122,28278,282.3907776
238,336.9249878,342.5,336.0499878,337.0499878,34774,281.2226257
239,337.5,359,337.5,349.875,320830,291.9234009
240,353,357.7999878,351,354.9500122,111628,296.1577759
241,354.5499878,359.3999939,354.5499878,355.7000122,58122,296.7835693
242,357.5,357.5,353.5,353.9750061,47710,295.3443604
243,353.9750061,357.5,353.3999939,356.4249878,60896,297.3884888
244,359.3250122,362.0750122,356.7749939,361,76434,301.205719
245,362.4750061,388.5,361,369.8250122,365120,308.5690002
246,370,370,349.6749878,360.5750122,71134,309.1262512
247,351,364.75,351,356.2250061,72944,305.3969116
248,360.8999939,360.8999939,354,357.5750122,47920,306.5542603
249,358,361.75,355.25,357.5,34680,306.4899597
250,357.5,359.4500122,354,355.9249878,30252,305.1397095
251,355.5,359.8999939,352.375,356.4750061,39374,305.6112061
252,355.5,358,352.5499878,356.8250122,35808,305.9113464
253,355,357.75,354.0499878,357.0750122,24094,306.1256409
254,352.6000061,358,352.6000061,357.1000061,25908,306.1470337
255,356,364.3999939,356,358.3500061,40058,307.218689
256,358.4500122,360.1499939,354.0499878,355.2749939,15894,304.582489
257,358.625,358.625,352.5,353.75,19132,303.2750854
258,354.25,356.125,353.5,354.2000122,10738,303.6608582
259,353.5,355,348.5249939,349.9249878,20122,299.9957886
260,347.5,359.8999939,342,342.7999878,17516,293.8874512
261,344,346.375,339.0499878,339.8500061,13768,291.3583984
262,339.8500061,344.3500061,338.0499878,339.5,14064,291.0583191
263,343.5,343.5,337.5,338.7749939,14078,290.4367371
264,342.4500122,343.0499878,335,338.8500061,19620,290.5010986
265,336.5,339,332.625,333.9249878,18848,286.2787476
266,333.5499878,335.1749878,322.5,331.1499939,15132,283.8997192
267,330.5,333.5249939,321.6749878,326.375,34918,279.8060913
268,325,328.8500061,321.5,323.625,17754,277.4484253
269,325,328.2999878,322,323.4249878,9962,277.2769165
270,324.4500122,324.4500122,315.8999939,319.1749878,14332,273.6333313
271,316.1000061,324.75,315.5,320.2999878,22014,274.5979004
272,323.4750061,323.4750061,317.5,320.25,10030,274.5549927
273,318,320.2999878,313.625,314.7999878,10832,269.8826294
274,312.5,319.1749878,310.4249878,317.1000061,16902,271.8544922
275,315.6000061,324.5,313.25,316.3500061,22382,271.2115173
276,315.5750122,321,314,318.2999878,23090,272.8832703
277,319.25,322.5,317.5,318.2749939,15184,272.8618164
278,325.0499878,335.6749878,323,326.5750122,56248,279.9775696
279,325,329.4500122,321.5750122,322.7749939,16488,276.719696
280,323.2749939,337.5,323.0750122,329.9500122,126220,282.8710022
281,334.5,342.3500061,329.4249878,334.2000122,53268,286.5145569
282,334.5249939,349,333.0249939,339.3999939,120032,290.9725647
283,342.3999939,354.2000122,341.6499939,352.7000122,92264,302.3749084
284,365,370.5,355.6499939,361,171262,309.4906006
285,364,366.9500122,355,358.25,104214,307.1329651
286,362.5,362.5,354.25,359.2250061,23280,307.968811
287,360,360.0499878,354,355.1499939,37518,304.4753113
288,355,379,350,370,769808,317.2064209
289,366,369.9500122,361,362.0750122,27560,310.4121704
290,363.5,365,352.6499939,355.3250122,20470,304.6253662
291,360.0249939,361,353.75,356.8250122,15728,305.9113464
292,357.5499878,359.5249939,346.5750122,350.5750122,15070,300.5531006
293,350.5249939,356.8999939,345,352.8500061,18060,302.503418
294,358.5,358.5,347,349.75,14532,299.8458252
295,349.5,349.5,345,346.4750061,13522,297.0381165
296,346.7000122,349.4500122,341.8250122,343.2250061,9556,294.2518311
297,341.0499878,345.1000061,341.0499878,342.2749939,13092,293.4373779
298,340.5249939,345.0499878,340.5249939,341.8250122,10828,293.0516052
299,341.8250122,344.375,335,337.8250122,16270,289.622345
300,335.5,347.4249878,335.5,344.75,9052,295.5592651
301,344.8999939,351.5249939,340.5,349.6749878,33688,299.7814636
302,350,355,349.4500122,350.3500061,15740,300.360199
303,354.8500061,374.5,350,360.1499939,1042754,308.7618713
304,362.5,362.5,355.7749939,356.875,16116,305.9541321
305,356,359.8500061,353.125,357.7999878,15500,306.7471619
306,359,369.5,353.5750122,357.25,68522,306.2756653
307,355.75,359.4750061,352.5,354.125,14708,303.5965271
308,355.4500122,355.4500122,346.25,351.7250061,17554,301.5389709
309,352.5,355,350.5,353.7749939,8852,303.2964783
310,352.5,357.1499939,352.5,355.8250122,11568,305.0540161
311,357.5,364.5,340,347.5750122,55422,297.9811707
312,344.25,348.4750061,337.5249939,338.2999878,14972,290.0295105
313,338.9750061,342.3999939,336,338.875,11266,290.522522
314,337.5249939,339.7999878,332.6499939,335.4500122,8322,287.5861816
315,334,342.2999878,334,339.2250061,11414,290.8225708
316,336.2749939,341.4750061,335,337.2749939,14028,289.1507874
317,337.5249939,341.0750122,334.0499878,337.5750122,13778,289.4080505
318,337.5750122,340.4500122,336,338.2250061,12122,289.9653015
319,341.4500122,341.4500122,336.6749878,337.5499878,8504,289.3865356
320,337.5499878,340.75,335.5,337.625,15990,289.4508362
321,336.5,339.375,336.1749878,337.5249939,16738,289.3651123
322,335,340,335,336.9500122,23534,288.8721619
323,338.0750122,338.2749939,335.7000122,337.25,8570,289.1293945
324,335.6000061,339.125,335.5249939,336.5,9316,288.4864197
325,333.5,337.5,333.5,336.3999939,8398,288.4006348
326,338.5,344,336.75,337.9750061,27988,289.750946
327,337.5,344,337.4249878,337.625,10704,289.4508362
328,335.5,339.4750061,335.5,337.3250122,12750,289.1936646
329,333.5499878,337,330,330.625,10672,283.4496765
330,329.9500122,330.5750122,324,325.9500122,8738,279.4416809
331,320.5,325.75,320,321.3999939,11850,275.5409241
332,321.3999939,321.3999939,313,315.1749878,10982,270.2041016
333,312.5249939,320,312.5249939,317.625,9262,272.3045349
334,316,321.5750122,316,317.6749878,4112,272.3474731
335,312.5,318.2999878,312.5,316.7749939,6282,271.5758667
336,317.2999878,324.9750061,317.2999878,321.125,10400,275.3051758
337,323.9750061,323.9750061,313.8999939,318.4750061,9760,273.0332947
338,337.5,340,325.5,328.9750061,79248,282.0350952
339,330,331.25,323.0499878,326.25,15242,279.6989136
340,320.5499878,330,320.5499878,329.5499878,10416,282.5280457
341,322.6499939,335,322.6499939,333.9750061,15328,286.3216553
342,331.375,333.2999878,330.5,331.5,11578,284.1997986
343,331.5,331.5,323.5750122,325,65252,278.6272888
344,318,325,317,322.9249878,15324,276.8482971
345,337.5,337.5,320.7749939,322.3500061,9928,276.3553467
346,322.3500061,328.9249878,322.3500061,325.6000061,7758,279.1416626
347,325.0249939,332.9750061,325,328.0249939,9040,281.2206726
348,328,328,323.5,325.2000122,8732,278.7987061
349,326,327.4750061,319.25,325.0249939,11340,278.6486816
350,319,325,319,322.5,6516,276.4839478
351,319.5,327.5,317.1749878,324.5499878,8462,278.2414551
352,321.75,332.5,321.75,330,9864,282.9138489
353,330,337.7999878,329.5249939,336.7000122,16574,288.6578979
354,350.8500061,357.875,347.5,352.5249939,88888,302.224823
355,353,354.4500122,347.5,348.3999939,21910,298.688446
356,348.5,352.5,341.5,343,12262,294.0589294
357,344.5,354.75,341.5,352.8250122,23230,302.4820557
358,355,367.6000061,353,365.1749878,132616,313.0698242
359,368.9500122,370.4500122,360.5499878,361.5,38110,309.91922
360,362.5249939,370,361.25,364.9500122,22460,312.8769836
361,363,388,361.25,372.9500122,487202,319.7355042
362,375,383.4500122,372.3250122,378.0499878,78058,324.1078186
363,380,385,373,377.5499878,43994,323.6791382
364,370.6499939,376.4750061,367.5,371.9500122,19632,318.8782349
365,371.9500122,374.3500061,371.7749939,372.9750061,20334,319.7569275
366,372.9750061,379,370.2250061,373.0499878,26872,319.8212585
367,373.0499878,373.0499878,362.5,364.7000122,51994,312.6626587
368,371.5,371.5,350,353.1499939,23984,302.7606201
369,358.9500122,359,344,347.3500061,32154,297.7882385
370,346.5,354.7999878,343,351.875,14314,301.667572
371,351.5,354.875,330.75,347.8250122,14788,298.1954956
372,350,351.875,344.5,345.625,17638,296.3093567
373,351.5,354,348.25,350.0750122,24548,300.1244202
374,350.0750122,350.9500122,343.8500061,350.0249939,12632,300.0815735
375,346.5,363.8250122,346.5,360.0750122,43072,308.6975708
376,358,360,350.75,357.4750061,38328,306.4685364
377,355,364.2749939,350.9750061,361.5249939,31418,309.9406738
378,357.3999939,359.5,350.8250122,353.625,12786,303.1679077
379,357,358.6499939,353.75,354.9249878,7110,304.2823792
380,357.5499878,358.5,353.2749939,354.7749939,17136,304.1537781
381,353.3500061,360.5,353.3500061,356.6499939,23400,305.761261
382,360.5,362.5,355.6000061,357.6749878,20080,306.6399536
383,359.2000122,361.0249939,357.25,359.0750122,10470,307.8402405
384,357.5249939,370.5,357,368.7749939,42540,316.156189
385,370.5,385,370.5,373.7749939,12990,320.4427795
386,375.7000122,403.7250061,372.75,393.1749878,187054,337.0746765
387,395,407.5,387.5,390.25,100330,334.5670166
388,393.8999939,397.5,380,381.4249878,34104,327.0012207
389,382.5,396.5,382,392.9249878,63224,336.860321
390,397,399.0249939,387.5,389.125,31148,333.6025696
391,389.125,394.5,388.125,391.4249878,20396,335.5743713
392,391.375,393.4500122,386.2000122,389.3250122,15058,333.7740479
393,382.625,389.25,376.5,377.7000122,25548,323.8077087
394,375.5,381.8250122,375.3250122,379.5249939,24036,325.372345
395,377.75,388,377.75,383.2000122,24338,328.5229492
396,397.5,411.7250061,396.1749878,401.6000061,287932,344.2975769
397,387.5,409.9500122,387.5,403.8999939,81730,346.2694092
398,407.5,409.5,397.0499878,402.1499939,33774,344.769043
399,400.1499939,407.5,396.5,398.6499939,27500,341.7684937
400,402.5,402.5,390.5,391.75,23180,335.8530579
401,395.5,413.9249878,390.1749878,401.6499939,97422,344.3403931
402,399.7999878,413.5,396.6499939,401.7749939,101802,344.4475708
403,403.5,404.375,394.5,396.8999939,34852,340.2681885
404,397,399.0249939,390,391.3250122,23310,335.488678
405,391.5,397,387.8999939,389.375,24890,333.816864
406,392.5750122,409.4249878,386.2999878,387.5249939,97372,332.2308044
407,390,392.5249939,385.0249939,386.875,19054,331.6736145
408,388.0249939,392.3250122,385.125,387.4750061,26986,332.1880188
409,388,392.3500061,386,390.6749878,33214,334.931366
410,394,396.4249878,386,387.8250122,24600,332.4880676
411,386,389.9500122,382.5,386.0750122,12304,330.9877319
412,389.5,389.5,382.7000122,384.3999939,12442,329.5517273
413,380.5,386.3999939,380,383.2000122,31000,328.5229492
414,381,381.1000061,375,377.25,15990,323.421936
415,376.9750061,382.9500122,374,379.4249878,21452,325.2865906
416,379.4500122,383.4500122,377.0750122,380.125,17052,325.8867188
417,382.5,387,368.3999939,380.0750122,27610,325.8438721
418,378.25,385.1749878,377.9500122,379.3250122,19832,325.2008972
419,378,381.5249939,375,376.75,9216,322.9932861
420,375,379.875,365.8500061,374,17804,320.6356812
421,372.5,375,370,370.8999939,14448,317.9779968
422,369.1000061,372.6499939,366.2999878,367.7250061,12558,315.2560425
423,369.8500061,369.8500061,359.5,362.2999878,42204,310.6051025
424,362,366.4750061,360.625,362.6000061,8940,310.8623047
425,360.625,364.2000122,356.5,358.0750122,9246,306.9829102
426,359.4500122,369.5,358.0750122,362.0249939,24740,310.3693542
427,361.125,363.25,355.5,358.2000122,18102,307.0900574
428,359.25,366.5499878,359.25,365.2749939,16956,313.1555786
429,365.2749939,368.25,362.5249939,365.2000122,12402,313.0913086
430,367.5,367.5750122,365,365.1000061,6386,313.0055847
431,367.4750061,374.625,364.6749878,367.625,26118,315.1702271
432,368.8999939,378.4500122,361.75,368.4500122,277418,315.877533
433,365.5499878,369.7250061,360.8500061,364.75,23622,312.7055359
